individual,litter_id,sex,year,field_bdate,grid,growth,survived_200d,owner,Std.BD,Std.growth,Std.lynx,Std.hare.fall,Std.mustelid,Std.Cleth,z.density,z.cones,z.temp
26912,5210,M,2011,2011-04-19,KL,1.706,1,acquired territory,0.4204,0.1646,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
26914,5210,M,2011,2011-04-19,KL,1.847,1,acquired territory,0.4204,0.305,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
26954,4831,M,2010,2010-07-27,KL,1.492,1,not yet acquired territory,0.735948767,0.195362554,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.174091223,1.694459942,-0.319932047
26972,5161,M,2011,2011-04-26,KL,1.4,1,acquired territory,0.7981,-0.1395,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27040,5179,F,2011,2011-05-04,KL,2.445,0,not yet acquired territory,1.23,0.8995,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27044,5179,F,2011,2011-05-04,KL,2.59,1,acquired territory,1.23,1.044,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27046,5282,F,2011,2011-06-01,SU,1.514,1,acquired territory,3.08,0.1132,-0.5222,-0.8818,-0.108457764,-0.5491027,-0.315677487,-1.353036767,0.700901187
27060,4924,F,2010,2010-06-24,SU,1.067857143,1,acquired territory,-0.294359427,-0.539613628,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.683152648,1.450102849,-0.319932047
27098,5181,F,2011,2011-05-12,KL,2.105,1,acquired territory,1.662,0.5612,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27100,5181,F,2011,2011-05-12,KL,2.038,1,acquired territory,1.662,0.4949,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27170,5530,F,2012,2012-04-06,KL,2.109,0,not yet acquired territory,-1.493,0.9625,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27218,5515,M,2012,2012-04-08,KL,2.129,0,not yet acquired territory,-1.389,0.9924,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27234,5207,M,2011,2011-04-25,KL,2.428,1,acquired territory,0.7442,0.8823,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27246,5173,F,2011,2011-03-29,KL,1.491,1,acquired territory,-0.7128,-0.04873,-0.5222,-0.8818,-0.108457764,-0.5491027,0.035378271,-1.354354523,0.700901187
27450,5523,M,2012,2012-04-17,KL,1.675,1,acquired territory,-0.9218,0.3295,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27452,5523,F,2012,2012-04-17,KL,1.521,1,acquired territory,-0.9218,0.1045,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27486,5553,F,2012,2012-04-27,KL,1.896,1,acquired territory,-0.4026,0.6518,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27540,5536,F,2012,2012-05-11,KL,2.778,1,acquired territory,0.3242,1.939,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27542,5519,F,2012,2012-05-09,KL,1.419,1,acquired territory,0.2204,-0.04411,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27544,5529,F,2012,2012-04-29,KL,0.9955,0,not yet acquired territory,-0.2988,-0.6624,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27580,5645,M,2012,2012-04-15,SU,1.996,0,not yet acquired territory,-1.146,0.9661,-0.3075,-1.068,0.818883522,-0.391287159,-0.123733332,-0.738109956,-0.674563499
27608,5552,F,2012,2012-04-24,KL,1.65,1,acquired territory,-0.5584,0.293,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27662,5548,M,2012,2012-04-30,KL,1.546,0,not yet acquired territory,-0.2469,0.141,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27670,5624,F,2012,2012-05-01,SU,2.045,0,not yet acquired territory,-0.1538,1.054,-0.3075,-1.068,0.818883522,-0.391287159,-0.123733332,-0.738109956,-0.674563499
27686,5624,M,2012,2012-05-01,SU,2.027,0,not yet acquired territory,-0.1538,1.021,-0.3075,-1.068,0.818883522,-0.391287159,-0.123733332,-0.738109956,-0.674563499
27700,5519,F,2012,2012-05-09,KL,1.376,1,acquired territory,0.2204,-0.1067,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27762,5550,F,2012,2012-05-03,KL,1.795,0,not yet acquired territory,-0.09112,0.505,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27808,5555,M,2012,2012-05-07,KL,1.522,1,acquired territory,0.1165,0.1065,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27814,5521,F,2012,2012-05-07,KL,1.979,0,not yet acquired territory,0.1165,0.7735,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27816,5521,F,2012,2012-05-07,KL,1.908,0,not yet acquired territory,0.1165,0.6701,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27872,5520,F,2012,2012-05-16,KL,1.458,0,not yet acquired territory,0.5838,0.0123,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27874,5520,F,2012,2012-05-16,KL,1.473,1,acquired territory,0.5838,0.03475,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27888,5560,F,2012,2012-05-15,KL,1.578,0,not yet acquired territory,0.5319,0.1883,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27942,5522,M,2012,2012-05-16,KL,1.644,0,not yet acquired territory,0.5838,0.2842,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27944,5522,M,2012,2012-05-16,KL,1.62,0,not yet acquired territory,0.5838,0.2492,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
27946,5522,F,2012,2012-05-16,KL,1.816,1,acquired territory,0.5838,0.5353,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28102,5517,M,2012,2012-05-20,KL,2.2,1,acquired territory,0.7914,1.096,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28110,5620,M,2012,2012-05-19,SU,1.58,0,not yet acquired territory,0.9624,0.2232,-0.3075,-1.068,0.818883522,-0.391287159,-0.123733332,-0.738109956,-0.674563499
28120,5564,F,2012,2012-06-21,KL,0.9389,0,not yet acquired territory,2.453,-0.745,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28138,5539,F,2012,2012-06-04,KL,1.2,0,not yet acquired territory,1.57,-0.3638,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28148,5561,F,2012,2012-05-28,KL,1.625,0,not yet acquired territory,1.207,0.2565,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28150,5561,F,2012,2012-05-28,KL,1.738,0,not yet acquired territory,1.207,0.4207,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28154,5646,M,2012,2012-06-02,SU,1.758,0,not yet acquired territory,1.83,0.5414,-0.3075,-1.068,0.818883522,-0.391287159,-0.123733332,-0.738109956,-0.674563499
28158,5533,M,2012,2012-06-02,KL,1.391,0,not yet acquired territory,1.466,-0.08518,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28160,5533,M,2012,2012-06-02,KL,1.295,0,not yet acquired territory,1.466,-0.2245,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28162,5533,F,2012,2012-06-02,KL,1.386,0,not yet acquired territory,1.466,-0.09182,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28164,5533,M,2012,2012-06-02,KL,1.177,0,not yet acquired territory,1.466,-0.397,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28168,5559,F,2012,2012-06-01,KL,1.683,1,acquired territory,1.414,0.3406,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28172,5559,F,2012,2012-06-01,KL,1.691,0,not yet acquired territory,1.414,0.3533,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
28204,3969,M,2007,2007-06-05,SU,0.947619048,1,not yet acquired territory,0.026584618,-0.530008211,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
28208,3952,F,2007,2007-06-03,SU,1.556521739,1,acquired territory,-0.071835032,0.132975799,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
28210,3967,F,2007,2007-06-08,SU,1.636,1,acquired territory,0.174214093,0.219513134,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
32748,3278,M,2005,2005-08-19,KL,-0.692307692,0,not yet acquired territory,2.172481797,-1.772834901,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
32750,3278,M,2005,2005-08-19,KL,-0.807692308,0,not yet acquired territory,2.172481797,-1.880249157,-0.167761393,0.370942212,-0.659601025,0.215695691,-1.205907562,1.129806587,0.389539778
33274,3966,M,2007,2007-06-22,SU,-2.738461538,1,not yet acquired territory,0.863151642,-4.543477886,-0.428248691,-0.350873301,0.640320998,-0.579451842,-0.824111493,-0.583245586,-0.277872189
34036,4808,M,2010,2010-08-05,KL,-0.781818182,1,not yet acquired territory,0.990414508,-2.516759897,-0.441394779,-0.588373889,1.678154011,-0.628010471,-1.174091223,1.694459942,-0.319932047
35252,4931,M,2010,2010-08-06,SU,-0.6227,0,not yet acquired territory,1.108,-2.761,-0.4414,-0.5884,1.678154011,-0.628010471,-1.683153316,1.450199247,-0.320432666
35254,4931,F,2010,2010-08-06,SU,-0.6182,0,not yet acquired territory,1.108,-2.755,-0.4414,-0.5884,1.678154011,-0.628010471,-1.683153316,1.450199247,-0.320432666
39390,5546,F,2012,2012-05-02,KL,1.194,1,acquired territory,-0.143,-0.373,-0.3075,-1.068,0.818883522,-0.391287159,0.130087558,-0.015431276,-0.674563499
39754,43,M,2013,2013-04-16,SU,1.434782609,1,acquired territory,-1.558619422,-0.133347836,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
39852,59,F,2013,2013-04-21,SU,1.913043478,0,not yet acquired territory,-1.226481188,1.514743185,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
39886,64,F,2013,2013-04-21,SU,1.691304348,0,not yet acquired territory,-1.226481188,0.750628257,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
39904,66,M,2013,2013-04-23,KL,1,0,not yet acquired territory,-1.523906729,-1.425787995,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
39936,71,F,2013,2013-04-26,KL,1.196,0,not yet acquired territory,-1.207380054,-0.819672035,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
39954,77,M,2013,2013-04-27,SU,1.737037037,1,acquired territory,-0.827915306,0.908223493,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
39974,80,M,2013,2013-04-25,KL,1.986956522,0,not yet acquired territory,-1.312888945,1.626304353,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
39998,83,F,2013,2013-04-28,KL,1.653846154,1,acquired territory,-0.99636227,0.5961844,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40004,84,F,2013,2013-04-28,KL,1.829166667,1,acquired territory,-0.99636227,1.138350528,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40006,84,M,2013,2013-04-28,KL,1.820833333,1,acquired territory,-0.99636227,1.112580292,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40040,91,F,2013,2013-04-29,KL,1.029166667,0,not yet acquired territory,-0.890853378,-1.335592168,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40042,91,F,2013,2013-04-29,KL,1.079166667,1,acquired territory,-0.890853378,-1.180970749,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40064,94,F,2013,2013-05-01,SU,1.411538462,0,not yet acquired territory,-0.562204719,-0.213447365,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40066,94,M,2013,2013-05-01,SU,1.523076923,0,not yet acquired territory,-0.562204719,0.170915122,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40070,94,M,2013,2013-05-01,SU,1.588461538,0,not yet acquired territory,-0.562204719,0.396231062,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40074,95,M,2013,2013-04-30,SU,1.247826087,1,acquired territory,-0.628632366,-0.777601599,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40098,99,F,2013,2013-05-01,SU,1.456521739,1,acquired territory,-0.562204719,-0.058434608,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40134,105,M,2013,2013-05-03,SU,1.843478261,1,acquired territory,-0.429349425,1.275020855,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40136,105,F,2013,2013-05-03,SU,1.573913043,0,not yet acquired territory,-0.429349425,0.346096825,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40168,111,F,2013,2013-05-07,KL,1.3125,0,not yet acquired territory,-0.046782244,-0.45940413,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40174,112,F,2013,2013-05-07,KL,1.488461538,1,acquired territory,-0.046782244,0.084744324,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40176,112,F,2013,2013-05-07,KL,1.480769231,0,not yet acquired territory,-0.046782244,0.060956413,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40178,112,M,2013,2013-05-07,KL,1.434615385,0,not yet acquired territory,-0.046782244,-0.08177105,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40184,113,M,2013,2013-05-08,KL,1.9,1,acquired territory,0.058726647,1.357397538,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40186,113,F,2013,2013-05-08,KL,1.516,1,acquired territory,0.058726647,0.169905044,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40234,122,M,2013,2013-05-07,SU,1.288,0,not yet acquired territory,-0.163638837,-0.639161953,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40254,125,F,2013,2013-05-10,KL,1.404166667,1,acquired territory,0.269744431,-0.175931529,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40260,126,F,2013,2013-05-09,KL,1.482608696,1,acquired territory,0.164235539,0.066644827,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40264,126,M,2013,2013-05-09,KL,1.826086957,1,acquired territory,0.164235539,1.128826745,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40276,129,F,2013,2013-05-11,KL,1.404,0,not yet acquired territory,0.375253323,-0.176446934,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40280,129,F,2013,2013-05-11,KL,1.416,1,acquired territory,0.375253323,-0.139337793,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40284,130,M,2013,2013-05-10,KL,1.629166667,0,not yet acquired territory,0.269744431,0.519864854,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40288,131,F,2013,2013-05-10,KL,2.104347826,1,acquired territory,0.269744431,1.989328552,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40290,131,F,2013,2013-05-10,KL,1.739130435,1,acquired territory,0.269744431,0.85991993,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40302,134,M,2013,2013-05-10,KL,1.6,1,acquired territory,0.269744431,0.429669027,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40312,136,M,2013,2013-05-12,KL,1.404166667,1,acquired territory,0.480762214,-0.175931529,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40314,136,F,2013,2013-05-12,KL,1.2875,1,acquired territory,0.480762214,-0.536714839,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40316,136,F,2013,2013-05-12,KL,1.225,0,not yet acquired territory,0.480762214,-0.729991612,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40318,137,M,2013,2013-05-11,KL,1.445454545,1,acquired territory,0.375253323,-0.048251721,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40322,137,M,2013,2013-05-11,KL,1.431818182,1,acquired territory,0.375253323,-0.090421199,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40356,144,F,2013,2013-05-12,SU,1.672727273,1,acquired territory,0.168499397,0.686611499,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40360,144,F,2013,2013-05-12,SU,1.622727273,1,acquired territory,0.168499397,0.514311074,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40404,152,F,2013,2013-05-15,KL,1.153846154,1,acquired territory,0.797288889,-0.950029785,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40408,152,F,2013,2013-05-15,KL,1.419230769,1,acquired territory,0.797288889,-0.129346871,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40410,153,F,2013,2013-05-15,KL,1.533333333,1,acquired territory,0.797288889,0.223507135,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40414,153,F,2013,2013-05-15,KL,1.620833333,1,acquired territory,0.797288889,0.494094618,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40458,160,M,2013,2013-05-17,KL,1.643478261,1,acquired territory,1.008306673,0.564122434,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40492,167,M,2013,2013-05-19,KL,1.8625,0,not yet acquired territory,1.219324456,1.241431474,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40494,167,F,2013,2013-05-19,KL,1.7125,1,acquired territory,1.219324456,0.777567218,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40510,170,M,2013,2013-06-04,KL,1.634615385,0,not yet acquired territory,2.907466724,0.536714624,-0.415589495,0.096186629,0.388755011,0.883376827,-0.028703017,0.17779971,0.407769533
40540,173,M,2013,2013-06-08,SU,1.473913043,1,acquired territory,1.962045863,0.001495975,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40552,174,F,2013,2013-06-16,SU,1.532,0,not yet acquired territory,2.493467039,0.201664121,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40554,174,F,2013,2013-06-16,SU,1.524,1,acquired territory,2.493467039,0.174096053,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40556,174,M,2013,2013-06-16,SU,1.476,1,acquired territory,2.493467039,0.008687645,-0.415589495,0.096186629,0.388755011,0.883376827,-0.315050069,-0.13581502,0.407769533
40838,5687,M,2014,2014-04-13,KL,1.668,1,acquired territory,-1.557,0.4147,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
40840,5687,F,2014,2014-04-13,KL,1.682,0,not yet acquired territory,-1.557,0.4476,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
40842,5687,F,2014,2014-04-13,KL,1.668,1,acquired territory,-1.557,0.4147,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
40844,5687,F,2014,2014-04-13,KL,1.709,1,acquired territory,-1.557,0.5135,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
40954,5699,M,2014,2014-04-21,KL,1.613,0,not yet acquired territory,-1.319,0.2803,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
40994,5703,F,2014,2014-04-22,SU,1.407,1,acquired territory,NA,-0.4413,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
40996,5703,F,2014,2014-04-22,SU,1.482,1,acquired territory,NA,-0.2806,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
40998,5703,F,2014,2014-04-22,SU,1.479,1,acquired territory,NA,-0.2882,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41000,5704,F,2014,2014-04-22,KL,1.383,1,acquired territory,-1.289,-0.2729,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41004,5704,M,2014,2014-04-22,KL,1.317,1,acquired territory,-1.289,-0.4339,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41030,5707,M,2014,2014-04-24,KL,1.556,1,acquired territory,-1.229,0.1439,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41032,5707,M,2014,2014-04-24,KL,1.676,0,not yet acquired territory,-1.229,0.4336,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41034,5707,F,2014,2014-04-24,KL,1.68,1,acquired territory,-1.229,0.4433,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41036,5707,M,2014,2014-04-24,KL,1.72,1,acquired territory,-1.229,0.5398,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41038,5707,M,2014,2014-04-24,KL,1.804,1,acquired territory,-1.229,0.7426,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41122,5717,F,2014,2014-04-26,KL,1.017,0,not yet acquired territory,-1.169,-1.158,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41256,5728,F,2014,2014-04-29,KL,1.33,1,acquired territory,-1.08,-0.4006,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41258,5728,F,2014,2014-04-29,KL,1.609,1,acquired territory,-1.08,0.2711,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41260,5728,M,2014,2014-04-29,KL,1.548,0,not yet acquired territory,-1.08,0.1242,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41262,5728,M,2014,2014-04-29,KL,1.439,1,acquired territory,-1.08,-0.1382,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41276,5730,M,2014,2014-05-02,SU,1.948,1,acquired territory,NA,0.7182,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41280,5730,M,2014,2014-05-02,SU,1.945,1,acquired territory,NA,0.7113,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41316,5734,F,2014,2014-05-04,KL,1.658,1,acquired territory,-0.9307,0.3909,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41318,5734,M,2014,2014-05-04,KL,1.95,0,not yet acquired territory,-0.9307,1.095,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41322,5734,M,2014,2014-05-04,KL,1.979,1,acquired territory,-0.9307,1.165,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41346,5738,M,2014,2014-05-01,SU,2.277,1,acquired territory,NA,1.423,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41460,5754,M,2014,2014-05-06,KL,1.575,0,not yet acquired territory,-0.871,0.1898,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41466,5755,F,2014,2014-05-06,KL,1.925,1,acquired territory,-0.871,1.035,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41470,5755,F,2014,2014-05-06,KL,1.979,1,acquired territory,-0.871,1.165,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41558,5773,M,2014,2014-05-09,SU,1.283,1,acquired territory,NA,-0.708,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41560,5773,M,2014,2014-05-09,SU,1.296,1,acquired territory,NA,-0.6801,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41562,5773,M,2014,2014-05-09,SU,1.217,0,not yet acquired territory,NA,-0.8478,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41722,5797,M,2014,2014-05-12,SU,1.993,1,acquired territory,NA,0.8135,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41724,5797,M,2014,2014-05-12,SU,1.921,0,not yet acquired territory,NA,0.6605,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41734,5799,M,2014,2014-05-15,KL,0.9667,0,not yet acquired territory,-0.6024,-1.279,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41736,5799,M,2014,2014-05-15,KL,0.8963,0,not yet acquired territory,-0.6024,-1.449,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41772,5803,F,2014,2014-05-10,SU,1.446,0,not yet acquired territory,NA,-0.3577,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41798,5806,F,2014,2014-05-15,SU,1.68,0,not yet acquired territory,NA,0.1433,0.6478,0.7326,1.501893398,0.106438778,-0.473526299,0.936214906,1.185393226
41872,5849,F,2014,2014-05-17,KL,2.238,0,not yet acquired territory,-0.5427,1.789,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41874,5849,F,2014,2014-05-17,KL,2.229,0,not yet acquired territory,-0.5427,1.769,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41926,5882,M,2014,2014-05-16,KL,2.095,1,acquired territory,-0.5726,1.444,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
41944,5884,F,2014,2014-05-21,KL,1.917,1,acquired territory,-0.4233,1.015,0.6478,0.7326,1.501893398,0.106438778,-0.251275172,1.625502492,1.185393226
